년도,역명,월,역번호,승차인원,하차인원,_source_file,date,is_data_gap,total_users,mom_change_pct,yoy_change_pct,ma_3m,ma_12m,is_outlier,period_label
2015,갈마,1,1113,102738,99367,대전교통공사_역별 수송실적_20151231.csv,2015-01-01,False,202105,,,202105.0,202105.0,False,일반 구간
2015,갈마,2,1113,88780,86083,대전교통공사_역별 수송실적_20151231.csv,2015-02-01,False,174863,-13.479132134286631,,188484.0,188484.0,False,일반 구간
2015,갈마,3,1113,104817,101697,대전교통공사_역별 수송실적_20151231.csv,2015-03-01,False,206514,18.10045578538628,,194494.0,194494.0,False,일반 구간
2015,갈마,4,1113,101945,98594,대전교통공사_역별 수송실적_20151231.csv,2015-04-01,False,200539,-2.893266316085108,,193972.0,196005.25,False,일반 구간
2015,갈마,5,1113,106050,101782,대전교통공사_역별 수송실적_20151231.csv,2015-05-01,False,207832,3.6366990959364465,,204961.66666666666,198370.6,False,일반 구간
2015,갈마,6,1113,85273,81762,대전교통공사_역별 수송실적_20151231.csv,2015-06-01,False,167035,-19.62979714384695,,191802.0,193148.0,False,일반 구간
2015,갈마,7,1113,97766,94312,대전교통공사_역별 수송실적_20151231.csv,2015-07-01,False,192078,14.992666207681026,,188981.66666666666,192995.14285714287,False,일반 구간
2015,갈마,8,1113,92866,88985,대전교통공사_역별 수송실적_20151231.csv,2015-08-01,False,181851,-5.324399462718265,,180321.33333333334,191602.125,False,일반 구간
2015,갈마,9,1113,94316,91355,대전교통공사_역별 수송실적_20151231.csv,2015-09-01,False,185671,2.1006208379387603,,186533.33333333334,190943.11111111112,False,일반 구간
2015,갈마,10,1113,101341,97619,대전교통공사_역별 수송실적_20151231.csv,2015-10-01,False,198960,7.157283582250318,,188827.33333333334,191744.8,False,일반 구간
2015,갈마,11,1113,97762,93304,대전교통공사_역별 수송실적_20151231.csv,2015-11-01,False,191066,-3.967631684760753,,191899.0,191683.0909090909,False,일반 구간
2015,갈마,12,1113,105262,100754,대전교통공사_역별 수송실적_20151231.csv,2015-12-01,False,206016,7.824521369579096,,198680.66666666666,192877.5,False,일반 구간
2016,갈마,1,1113,95582,91830,대전교통공사_역별 수송실적_20161231.csv,2016-01-01,False,187412,-9.030366573470017,-7.269983424457582,194831.33333333334,191653.08333333334,False,일반 구간
2016,갈마,2,1113,89420,86263,대전교통공사_역별 수송실적_20161231.csv,2016-02-01,False,175683,-6.258403944251167,0.4689385404573976,189703.66666666666,191721.41666666666,False,일반 구간
2016,갈마,3,1113,102295,98354,대전교통공사_역별 수송실적_20161231.csv,2016-03-01,False,200649,14.210822902614373,-2.8400011621488086,187914.66666666666,191232.66666666666,False,일반 구간
2016,갈마,4,1113,99387,95075,대전교통공사_역별 수송실적_20161231.csv,2016-04-01,False,194462,-3.083494061769554,-3.0303332518861636,190264.66666666666,190726.25,False,일반 구간
2016,갈마,5,1113,102199,98069,대전교통공사_역별 수송실적_20161231.csv,2016-05-01,False,200268,2.9856732934969266,-3.639478039955346,198459.66666666666,190095.91666666666,False,일반 구간
2016,갈마,6,1113,96288,91441,대전교통공사_역별 수송실적_20161231.csv,2016-06-01,False,187729,-6.26111011244932,12.389020265213869,194153.0,191820.41666666666,False,일반 구간
2016,갈마,7,1113,94645,90212,대전교통공사_역별 수송실적_20161231.csv,2016-07-01,False,184857,-1.5298648583862873,-3.7594102395901663,190951.33333333334,191218.66666666666,False,일반 구간
2016,갈마,8,1113,90839,86467,대전교통공사_역별 수송실적_20161231.csv,2016-08-01,False,177306,-4.084779045424303,-2.49929887655278,183297.33333333334,190839.91666666666,False,일반 구간
2016,갈마,9,1113,89973,86040,대전교통공사_역별 수송실적_20161231.csv,2016-09-01,False,176013,-0.7292477411931952,-5.201673928615669,179392.0,190035.08333333334,False,일반 구간
2016,갈마,10,1113,98329,93356,대전교통공사_역별 수송실적_20161231.csv,2016-10-01,False,191685,8.903887781016184,-3.656513872135103,181668.0,189428.83333333334,False,일반 구간
2016,갈마,11,1113,97587,93020,대전교통공사_역별 수송실적_20161231.csv,2016-11-01,False,190607,-0.5623809896444731,-0.2402311243235311,186101.66666666666,189390.58333333334,False,일반 구간
2016,갈마,12,1113,102468,97483,대전교통공사_역별 수송실적_20161231.csv,2016-12-01,False,199951,4.90223339121858,-2.9439461012736867,194081.0,188885.16666666666,False,일반 구간
2017,갈마,1,1113,92699,89788,대전교통공사_역별 수송실적_20171231.csv,2017-01-01,False,182487,-8.734139864266744,-2.627900027746355,191015.0,188474.75,False,일반 구간
2017,갈마,2,1113,91773,88997,대전교통공사_역별 수송실적_20171231.csv,2017-02-01,False,180770,-0.9408889400340792,2.895556200656868,187736.0,188898.66666666666,False,일반 구간
2017,갈마,3,1113,101785,97571,대전교통공사_역별 수송실적_20171231.csv,2017-03-01,False,199356,10.281573269900978,-0.6444088931417569,187537.66666666666,188790.91666666666,False,일반 구간
2017,갈마,4,1113,97875,93399,대전교통공사_역별 수송실적_20171231.csv,2017-04-01,False,191274,-4.054054054054057,-1.6393948432084415,190466.66666666666,188525.25,False,일반 구간
2017,갈마,5,1113,100391,95746,대전교통공사_역별 수송실적_20171231.csv,2017-05-01,False,196137,2.5424260484958827,-2.0627359338486473,195589.0,188181.0,False,일반 구간
2017,갈마,6,1113,96071,91808,대전교통공사_역별 수송실적_20171231.csv,2017-06-01,False,187879,-4.210322376706078,0.07990241252018304,191763.33333333334,188193.5,False,일반 구간
2017,갈마,7,1113,92827,88364,대전교통공사_역별 수송실적_20171231.csv,2017-07-01,False,181191,-3.559737916424932,-1.9831545464872868,188402.33333333334,187888.0,False,일반 구간
2017,갈마,8,1113,91783,87085,대전교통공사_역별 수송실적_20171231.csv,2017-08-01,False,178868,-1.2820725091202134,0.8809628551769366,182646.0,188018.16666666666,False,일반 구간
2017,갈마,9,1113,96462,92097,대전교통공사_역별 수송실적_20171231.csv,2017-09-01,False,188559,5.417961848961239,7.127882599580704,182872.66666666666,189063.66666666666,False,일반 구간
2017,갈마,10,1113,87961,85147,대전교통공사_역별 수송실적_20171231.csv,2017-10-01,False,173108,-8.1942521969251,-9.691420820617157,180178.33333333334,187515.58333333334,False,일반 구간
2017,갈마,11,1113,94172,91024,대전교통공사_역별 수송실적_20171231.csv,2017-11-01,False,185196,6.98292395498763,-2.838825436631398,182287.66666666666,187064.66666666666,False,일반 구간
2017,갈마,12,1113,96350,93764,대전교통공사_역별 수송실적_20171231.csv,2017-12-01,False,190114,2.6555649150089566,-4.919705327805312,182806.0,186244.91666666666,False,일반 구간
2018,갈마,1,1113,92431,89718,대전교통공사_역별 수송실적_20181231.csv,2018-01-01,False,182149,-4.189591508252944,-0.18521867311096507,185819.66666666666,186216.75,False,일반 구간
2018,갈마,2,1113,82157,80384,대전교통공사_역별 수송실적_20181231.csv,2018-02-01,False,162541,-10.764813421978713,-10.084084748575538,178268.0,184697.66666666666,True,일반 구간
2018,갈마,3,1113,96523,93641,대전교통공사_역별 수송실적_20181231.csv,2018-03-01,False,190164,16.99448139238715,-4.610846927105284,178284.66666666666,183931.66666666666,False,일반 구간
2018,갈마,4,1113,94028,90990,대전교통공사_역별 수송실적_20181231.csv,2018-04-01,False,185018,-2.706085273763703,-3.2707006702426877,179241.0,183410.33333333334,False,일반 구간
2018,갈마,5,1113,99357,95466,대전교통공사_역별 수송실적_20181231.csv,2018-05-01,False,194823,5.299484374493302,-0.6699398889551733,190001.66666666666,183300.83333333334,False,일반 구간
2018,갈마,6,1113,93307,89965,대전교통공사_역별 수송실적_20181231.csv,2018-06-01,False,183272,-5.928971425345053,-2.4521101347143692,187704.33333333334,182916.91666666666,False,일반 구간
2018,갈마,7,1113,89771,86770,대전교통공사_역별 수송실적_20181231.csv,2018-07-01,False,176541,-3.6726832249334374,-2.5663526334089415,184878.66666666666,182529.41666666666,False,일반 구간
2018,갈마,8,1113,86872,83658,대전교통공사_역별 수송실적_20181231.csv,2018-08-01,False,170530,-3.4048747882928,-4.661538117494468,176781.0,181834.58333333334,False,일반 구간
2018,갈마,9,1113,87286,84021,대전교통공사_역별 수송실적_20181231.csv,2018-09-01,False,171307,0.45563830411070594,-9.149390906824916,172792.66666666666,180396.91666666666,False,일반 구간
2018,갈마,10,1113,97119,93089,대전교통공사_역별 수송실적_20181231.csv,2018-10-01,False,190208,11.033407858406253,9.87822630958708,177348.33333333334,181821.91666666666,False,일반 구간
2018,갈마,11,1113,97185,92966,대전교통공사_역별 수송실적_20181231.csv,2018-11-01,False,190151,-0.029967193808877468,2.6755437482451017,183888.66666666666,182234.83333333334,False,일반 구간
2018,갈마,12,1113,96148,93326,대전교통공사_역별 수송실적_20181231.csv,2018-12-01,False,189474,-0.35603283706107103,-0.33664012119044573,189944.33333333334,182181.5,False,일반 구간
2019,갈마,1,1113,96113,93410,대전교통공사_역별 수송실적_20191231.csv,2019-01-01,False,189523,0.025861068009325194,4.048334056184766,189716.0,182796.0,False,일반 구간
2019,갈마,2,1113,82140,80381,대전교통공사_역별 수송실적_20191231.csv,2019-02-01,False,162521,-14.247347287664292,-0.012304587765543662,180506.0,182794.33333333334,False,일반 구간
2019,갈마,3,1113,96175,93869,대전교통공사_역별 수송실적_20191231.csv,2019-03-01,False,190044,16.93504224069504,-0.0631034265160646,180696.0,182784.33333333334,False,일반 구간
2019,갈마,4,1113,95555,92054,대전교통공사_역별 수송실적_20191231.csv,2019-04-01,False,187609,-1.2812822293784554,1.400404284988488,180058.0,183000.25,False,일반 구간
2019,갈마,5,1113,99886,97076,대전교통공사_역별 수송실적_20191231.csv,2019-05-01,False,196962,4.985368505775312,1.0979196501439858,191538.33333333334,183178.5,False,일반 구간
2019,갈마,6,1113,91652,89080,대전교통공사_역별 수송실적_20191231.csv,2019-06-01,False,180732,-8.24016815426326,-1.3859181980880875,188434.33333333334,182966.83333333334,False,일반 구간
2019,갈마,7,1113,93438,90431,대전교통공사_역별 수송실적_20191231.csv,2019-07-01,False,183869,1.735719186419682,4.150877133357134,187187.66666666666,183577.5,False,일반 구간
2019,갈마,8,1113,88601,86187,대전교통공사_역별 수송실적_20191231.csv,2019-08-01,False,174788,-4.938842327961757,2.496921362810056,179796.33333333334,183932.33333333334,False,일반 구간
2019,갈마,9,1113,86322,84183,대전교통공사_역별 수송실적_20191231.csv,2019-09-01,False,170505,-2.450397052429232,-0.4681653405873676,176387.33333333334,183865.5,False,일반 구간
2019,갈마,10,1113,97387,93652,대전교통공사_역별 수송실적_20191231.csv,2019-10-01,False,191039,12.043048590950423,0.43689014131897963,178777.33333333334,183934.75,False,일반 구간
2019,갈마,11,1113,95825,93804,대전교통공사_역별 수송실적_20191231.csv,2019-11-01,False,189629,-0.738069190060664,-0.274518672002777,183724.33333333334,183891.25,False,일반 구간
2019,갈마,12,1113,99782,98212,대전교통공사_역별 수송실적_20191231.csv,2019-12-01,False,197994,4.411245115462292,4.496659172234718,192887.33333333334,184601.25,False,일반 구간
2020,갈마,1,1113,91645,90480,대전교통공사_역별 수송실적_20200531.csv,2020-01-01,False,182125,-8.01488934008101,-3.9034840098563284,189916.0,183984.75,False,일반 구간
2020,갈마,2,1113,69244,68864,대전교통공사_역별 수송실적_20200531.csv,2020-02-01,False,138108,-24.16856554564173,-15.021443382701316,172742.33333333334,181950.33333333334,True,팬데믹 구간
2020,갈마,3,1113,44121,43567,대전교통공사_역별 수송실적_20200531.csv,2020-03-01,False,87688,-36.50766067135864,-53.85910631222244,135973.66666666666,173420.66666666666,True,팬데믹 구간
2020,갈마,4,1113,53922,53223,대전교통공사_역별 수송실적_20200531.csv,2020-04-01,False,107145,22.18889699844904,-42.88920041149412,110980.33333333333,166715.33333333334,False,팬데믹 구간
2020,갈마,5,1113,66916,66213,대전교통공사_역별 수송실적_20200531.csv,2020-05-01,False,133129,24.251248308367156,-32.40878951269788,109320.66666666667,161395.91666666666,False,팬데믹 구간
2020,갈마,6,1113,63563,62627,대전교통공사_역별 수송실적_20211231.csv,2020-06-01,False,126190,-5.212237754358551,-30.178385676028597,122154.66666666667,156850.75,False,팬데믹 구간
2020,갈마,7,1113,61885,60383,대전교통공사_역별 수송실적_20211231.csv,2020-07-01,False,122268,-3.1080117283461495,-33.50265678281821,127195.66666666667,151717.33333333334,False,팬데믹 구간
2020,갈마,8,1113,59405,58368,대전교통공사_역별 수송실적_20211231.csv,2020-08-01,False,117773,-3.6763503124284336,-32.61951621392774,122077.0,146966.08333333334,False,팬데믹 구간
2020,갈마,9,1113,57408,55533,대전교통공사_역별 수송실적_20211231.csv,2020-09-01,False,112941,-4.102807944095844,-33.76088677751385,117660.66666666667,142169.08333333334,False,팬데믹 구간
2020,갈마,10,1113,65436,64407,대전교통공사_역별 수송실적_20211231.csv,2020-10-01,False,129843,14.965335883337328,-32.033249755285574,120185.66666666667,137069.41666666666,False,팬데믹 구간
2020,갈마,11,1113,70188,69048,대전교통공사_역별 수송실적_20211231.csv,2020-11-01,False,139236,7.23412120792033,-26.574521829467013,127340.0,132870.0,False,팬데믹 구간
2020,갈마,12,1113,59583,58677,대전교통공사_역별 수송실적_20211231.csv,2020-12-01,False,118260,-15.065069378608975,-40.27091730052425,129113.0,126225.5,False,팬데믹 구간
2021,갈마,1,1113,60998,60104,대전교통공사_역별 수송실적_20211231.csv,2021-01-01,False,121102,2.4031794351428992,-33.50610844200412,126199.33333333333,121140.25,False,팬데믹 구간
2021,갈마,2,1113,59994,59547,대전교통공사_역별 수송실적_20211231.csv,2021-02-01,False,119541,-1.288996052914071,-13.443826570510032,119634.33333333333,119593.0,False,팬데믹 구간
2021,갈마,3,1113,72786,72040,대전교통공사_역별 수송실적_20211231.csv,2021-03-01,False,144826,21.151738733990854,65.16056929112308,128489.66666666667,124354.5,False,팬데믹 구간
2021,갈마,4,1113,70148,68522,대전교통공사_역별 수송실적_20211231.csv,2021-04-01,False,138670,-4.250617982958859,29.42274487843577,134345.66666666666,126981.58333333333,False,팬데믹 구간
2021,갈마,5,1113,70310,69424,대전교통공사_역별 수송실적_20211231.csv,2021-05-01,False,139734,0.7672892478546078,4.961353273892244,141076.66666666666,127532.0,False,팬데믹 구간
2021,갈마,6,1113,70348,69334,대전교통공사_역별 수송실적_20211231.csv,2021-06-01,False,139682,-0.03721356291238598,10.691813931373328,139362.0,128656.33333333333,False,팬데믹 구간
2021,갈마,7,1113,65391,65036,대전교통공사_역별 수송실적_20211231.csv,2021-07-01,False,130427,-6.625764235907273,6.6730460954624204,136614.33333333334,129336.25,False,팬데믹 구간
2021,갈마,8,1113,58455,58023,대전교통공사_역별 수송실적_20211231.csv,2021-08-01,False,116478,-10.694871460663824,-1.0995729072028393,128862.33333333333,129228.33333333333,False,팬데믹 구간
2021,갈마,9,1113,64271,63298,대전교통공사_역별 수송실적_20211231.csv,2021-09-01,False,127569,9.52196981404214,12.95189523733631,124824.66666666667,130447.33333333333,False,팬데믹 구간
2021,갈마,10,1113,72516,71576,대전교통공사_역별 수송실적_20211231.csv,2021-10-01,False,144092,12.952206257006015,10.974022473294664,129379.66666666667,131634.75,False,팬데믹 구간
2021,갈마,11,1113,76750,76281,대전교통공사_역별 수송실적_20211231.csv,2021-11-01,False,153031,6.203675429586664,9.907638829038468,141564.0,132784.33333333334,False,팬데믹 구간
2021,갈마,12,1113,74540,74525,대전교통공사_역별 수송실적_20211231.csv,2021-12-01,False,149065,-2.591631760885049,26.048537121596492,148729.33333333334,135351.41666666666,False,팬데믹 구간
2022,갈마,1,1113,72001,72626,대전교통공사_역별 수송실적_20221231.csv,2022-01-01,False,144627,-2.9772247006339514,19.425773315056727,148907.66666666666,137311.83333333334,False,팬데믹 구간
2022,갈마,2,1113,58875,59910,대전교통공사_역별 수송실적_20221231.csv,2022-02-01,False,118785,-17.868032939907486,-0.6324190026852694,137492.33333333334,137248.83333333334,False,팬데믹 구간
2022,갈마,3,1113,68682,68428,대전교통공사_역별 수송실적_20221231.csv,2022-03-01,False,137110,15.427032032664068,-5.327772637509842,133507.33333333334,136605.83333333334,False,팬데믹 구간
2022,갈마,4,1113,74809,74701,대전교통공사_역별 수송실적_20221231.csv,2022-04-01,False,149510,9.043833418423164,7.817119780774506,135135.0,137509.16666666666,False,팬데믹 구간
2022,갈마,5,1113,84884,85206,대전교통공사_역별 수송실적_20221231.csv,2022-05-01,False,170090,13.764965554143526,21.724132995548693,152236.66666666666,140038.83333333334,False,일반 구간
2022,갈마,6,1113,81358,81024,대전교통공사_역별 수송실적_20221231.csv,2022-06-01,False,162382,-4.53171850196955,16.25119915236035,160660.66666666666,141930.5,False,일반 구간
2022,갈마,7,1113,79571,79617,대전교통공사_역별 수송실적_20221231.csv,2022-07-01,False,159188,-1.9669667820324865,22.051415734472158,163886.66666666666,144327.25,False,일반 구간
2022,갈마,8,1113,75375,75539,대전교통공사_역별 수송실적_20221231.csv,2022-08-01,False,150914,-5.197627961906681,29.5643812565463,157494.66666666666,147196.91666666666,False,일반 구간
2022,갈마,9,1113,78548,79118,대전교통공사_역별 수송실적_20221231.csv,2022-09-01,False,157666,4.474071325390616,23.592722369854748,155922.66666666666,149705.0,False,일반 구간
2022,갈마,10,1113,83974,84037,대전교통공사_역별 수송실적_20221231.csv,2022-10-01,False,168011,6.561338525744298,16.59981123171308,158863.66666666666,151698.25,False,일반 구간
2022,갈마,11,1113,83325,82861,대전교통공사_역별 수송실적_20221231.csv,2022-11-01,False,166186,-1.0862384010570714,8.596297482209492,163954.33333333334,152794.5,False,일반 구간
2022,갈마,12,1113,87818,88349,대전교통공사_역별 수송실적_20221231.csv,2022-12-01,False,176167,6.005921076384291,18.181330292154428,170121.33333333334,155053.0,False,일반 구간
2023,갈마,1,1113,79123,80190,대전교통공사_역별 수송실적_20231231.csv,2023-01-01,False,159313,-9.567058529690575,10.154397173418527,167222.0,156276.83333333334,False,일반 구간
2023,갈마,2,1113,80975,81999,대전교통공사_역별 수송실적_20231231.csv,2023-02-01,False,162974,2.2979920031635848,37.20082501999411,166151.33333333334,159959.25,False,일반 구간
2023,갈마,3,1113,90493,90634,대전교통공사_역별 수송실적_20231231.csv,2023-03-01,False,181127,11.13858652300368,32.10342061118809,167804.66666666666,163627.33333333334,False,일반 구간
2023,갈마,4,1113,86685,86370,대전교통공사_역별 수송실적_20231231.csv,2023-04-01,False,173055,-4.456541542674475,15.74811049428131,172385.33333333334,165589.41666666666,False,일반 구간
2023,갈마,5,1113,90148,89707,대전교통공사_역별 수송실적_20231231.csv,2023-05-01,False,179855,3.9293866111929754,5.741078252689746,178012.33333333334,166403.16666666666,False,일반 구간
2023,갈마,6,1113,88654,87968,대전교통공사_역별 수송실적_20231231.csv,2023-06-01,False,176622,-1.7975591448667005,8.769444889211853,176510.66666666666,167589.83333333334,False,일반 구간
2023,갈마,7,1113,85414,85099,대전교통공사_역별 수송실적_20231231.csv,2023-07-01,False,170513,-3.4587990171099814,7.1142297158077294,175663.33333333334,168533.58333333334,False,일반 구간
2023,갈마,8,1113,86961,86574,대전교통공사_역별 수송실적_20231231.csv,2023-08-01,False,173535,1.7722988863019262,14.989331672343198,173556.66666666666,170418.66666666666,False,일반 구간
2023,갈마,9,1113,82665,81575,대전교통공사_역별 수송실적_20231231.csv,2023-09-01,False,164240,-5.356268187973612,4.169573655702563,169429.33333333334,170966.5,False,일반 구간
2023,갈마,10,1113,86917,85828,대전교통공사_역별 수송실적_20231231.csv,2023-10-01,False,172745,5.178397467121276,2.817672652385861,170173.33333333334,171361.0,False,일반 구간
2023,갈마,11,1113,87197,86034,대전교통공사_역별 수송실적_20231231.csv,2023-11-01,False,173231,0.28133954673073003,4.23922592757513,170072.0,171948.08333333334,False,일반 구간
2023,갈마,12,1113,88595,87752,대전교통공사_역별 수송실적_20231231.csv,2023-12-01,False,176347,1.7987542645369503,0.10217577639399789,174107.66666666666,171963.08333333334,False,일반 구간
2024,갈마,1,1113,85352,85507,대전교통공사_역별 수송실적_20241231.csv,2024-01-01,False,170859,-3.1120461363107976,7.247368388016051,173479.0,172925.25,False,일반 구간
2024,갈마,2,1113,78887,79279,대전교통공사_역별 수송실적_20241231.csv,2024-02-01,False,158166,-7.428932628658713,-2.950163829813346,168457.33333333334,172524.58333333334,True,일반 구간
2024,갈마,3,1113,87503,87259,대전교통공사_역별 수송실적_20241231.csv,2024-03-01,False,174762,10.492773415272572,-3.5141088849260482,167929.0,171994.16666666666,False,일반 구간
2024,갈마,4,1113,87422,86398,대전교통공사_역별 수송실적_20241231.csv,2024-04-01,False,173820,-0.5390187798262835,0.4420559937592161,168916.0,172057.91666666666,False,일반 구간
2024,갈마,5,1113,90480,89546,대전교통공사_역별 수송실적_20241231.csv,2024-05-01,False,180026,3.570360142676332,0.09507658947485176,176202.66666666666,172072.16666666666,False,일반 구간
2024,갈마,6,1113,84867,84289,대전교통공사_역별 수송실적_20241231.csv,2024-06-01,False,169156,-6.03801673091664,-4.227106475976949,174334.0,171450.0,False,일반 구간
2024,갈마,7,1113,86517,86338,대전교통공사_역별 수송실적_20241231.csv,2024-07-01,False,172855,2.1867388682636157,1.3735023136065783,174012.33333333334,171645.16666666666,False,일반 구간
2024,갈마,8,1113,84512,84780,대전교통공사_역별 수송실적_20241231.csv,2024-08-01,False,169292,-2.061265222296149,-2.4450399054945726,170434.33333333334,171291.58333333334,False,일반 구간
2024,갈마,9,1113,77547,77991,대전교통공사_역별 수송실적_20241231.csv,2024-09-01,False,155538,-8.124424072017577,-5.298343886994639,165895.0,170566.41666666666,True,일반 구간
2024,갈마,10,1113,86979,86596,대전교통공사_역별 수송실적_20241231.csv,2024-10-01,False,173575,11.596523036171224,0.4804770036759276,166135.0,170635.58333333334,False,일반 구간
2024,갈마,11,1113,86631,86814,대전교통공사_역별 수송실적_20241231.csv,2024-11-01,False,173445,-0.07489557828028737,0.12353447131288053,167519.33333333334,170653.41666666666,False,일반 구간
2024,갈마,12,1113,87271,88061,대전교통공사_역별 수송실적_20241231.csv,2024-12-01,False,175332,1.0879529533857957,-0.5755697573534002,174117.33333333334,170568.83333333334,False,일반 구간
2026,갈마,1,1113,86945,88362,대전교통공사_역별 수송실적_20260731.csv,2026-01-01,False,175307,-0.014258663563981866,2.6033161846902964,174694.66666666666,170939.5,False,일반 구간
2026,갈마,2,1113,76851,78237,대전교통공사_역별 수송실적_20260731.csv,2026-02-01,False,155088,-11.533481264296352,-1.9460566746329788,168575.66666666666,170683.0,True,일반 구간
2026,갈마,3,1113,90221,91046,대전교통공사_역별 수송실적_20260731.csv,2026-03-01,False,181267,16.88009388218301,3.7222050560190345,170554.0,171225.08333333334,False,일반 구간
2026,갈마,4,1113,92667,93186,대전교통공사_역별 수송실적_20260731.csv,2026-04-01,False,185853,2.5299696028510343,6.922678633068702,174069.33333333334,172227.83333333334,False,일반 구간
2026,갈마,5,1113,91696,92401,대전교통공사_역별 수송실적_20260731.csv,2026-05-01,False,184097,-0.9448327441580195,2.2613400286625174,183739.0,172567.08333333334,False,일반 구간
2026,갈마,6,1113,88509,88311,대전교통공사_역별 수송실적_20260731.csv,2026-06-01,False,176820,-3.9528074873572128,4.530729031190139,182256.66666666666,173205.75,False,일반 구간
2026,갈마,7,1113,87188,87830,대전교통공사_역별 수송실적_20260731.csv,2026-07-01,False,175018,-1.0191154846736827,1.2513378265019748,178645.0,173386.0,False,일반 구간
2015,갑천,1,1115,33925,32950,대전교통공사_역별 수송실적_20151231.csv,2015-01-01,False,66875,,,66875.0,66875.0,False,일반 구간
2015,갑천,2,1115,28176,27137,대전교통공사_역별 수송실적_20151231.csv,2015-02-01,False,55313,-17.288971962616817,,61094.0,61094.0,False,일반 구간
2015,갑천,3,1115,35817,35317,대전교통공사_역별 수송실적_20151231.csv,2015-03-01,False,71134,28.60267929781426,,64440.666666666664,64440.666666666664,False,일반 구간
2015,갑천,4,1115,35060,34257,대전교통공사_역별 수송실적_20151231.csv,2015-04-01,False,69317,-2.5543340737200215,,65254.666666666664,65659.75,False,일반 구간
2015,갑천,5,1115,36009,35654,대전교통공사_역별 수송실적_20151231.csv,2015-05-01,False,71663,3.3844511447408188,,70704.66666666667,66860.4,False,일반 구간
2015,갑천,6,1115,28939,27944,대전교통공사_역별 수송실적_20151231.csv,2015-06-01,False,56883,-20.624311011261042,,65954.33333333333,65197.5,False,일반 구간
2015,갑천,7,1115,32100,30544,대전교통공사_역별 수송실적_20151231.csv,2015-07-01,False,62644,10.127806198688539,,63730.0,64832.71428571428,False,일반 구간
2015,갑천,8,1115,30318,28782,대전교통공사_역별 수송실적_20151231.csv,2015-08-01,False,59100,-5.6573654300491665,,59542.333333333336,64116.125,False,일반 구간
2015,갑천,9,1115,31319,29934,대전교통공사_역별 수송실적_20151231.csv,2015-09-01,False,61253,3.6429780033840897,,60999.0,63798.0,False,일반 구간
2015,갑천,10,1115,33400,32979,대전교통공사_역별 수송실적_20151231.csv,2015-10-01,False,66379,8.368569702708427,,62244.0,64056.1,False,일반 구간
2015,갑천,11,1115,31698,30967,대전교통공사_역별 수송실적_20151231.csv,2015-11-01,False,62665,-5.595143042227213,,63432.333333333336,63929.63636363636,False,일반 구간
2015,갑천,12,1115,33212,32085,대전교통공사_역별 수송실적_20151231.csv,2015-12-01,False,65297,4.20011170509853,,64780.333333333336,64043.583333333336,False,일반 구간
2016,갑천,1,1115,31294,30363,대전교통공사_역별 수송실적_20161231.csv,2016-01-01,False,61657,-5.574528691976665,-7.802616822429909,63206.333333333336,63608.75,False,일반 구간
2016,갑천,2,1115,28973,28144,대전교통공사_역별 수송실적_20161231.csv,2016-02-01,False,57117,-7.363316411761844,3.2614394446151884,61357.0,63759.083333333336,False,일반 구간
2016,갑천,3,1115,34302,33425,대전교통공사_역별 수송실적_20161231.csv,2016-03-01,False,67727,18.57590559728277,-4.789552112913653,62167.0,63475.166666666664,False,일반 구간
2016,갑천,4,1115,33397,33173,대전교통공사_역별 수송실적_20161231.csv,2016-04-01,False,66570,-1.7083290268282925,-3.9629528109987433,63804.666666666664,63246.25,False,일반 구간
2016,갑천,5,1115,35175,33883,대전교통공사_역별 수송실적_20161231.csv,2016-05-01,False,69058,3.7374192579239907,-3.635069701240523,67785.0,63029.166666666664,False,일반 구간
2016,갑천,6,1115,32889,31856,대전교통공사_역별 수송실적_20161231.csv,2016-06-01,False,64745,-6.245474818268704,13.82135260095283,66791.0,63684.333333333336,False,일반 구간
2016,갑천,7,1115,30320,29057,대전교통공사_역별 수송실적_20161231.csv,2016-07-01,False,59377,-8.29098772105954,-5.215184215567337,64393.333333333336,63412.083333333336,False,일반 구간
2016,갑천,8,1115,30793,29403,대전교통공사_역별 수송실적_20161231.csv,2016-08-01,False,60196,1.3793219596813566,1.8544839255499213,61439.333333333336,63503.416666666664,False,일반 구간
2016,갑천,9,1115,30001,28995,대전교통공사_역별 수송실적_20161231.csv,2016-09-01,False,58996,-1.9934879393979643,-3.6847174832253082,59523.0,63315.333333333336,False,일반 구간
2016,갑천,10,1115,33429,33092,대전교통공사_역별 수송실적_20161231.csv,2016-10-01,False,66521,12.755102040816336,0.21392307808192346,61904.333333333336,63327.166666666664,False,일반 구간
2016,갑천,11,1115,31827,31346,대전교통공사_역별 수송실적_20161231.csv,2016-11-01,False,63173,-5.032997098660575,0.8106598579749491,62896.666666666664,63369.5,False,일반 구간
2016,갑천,12,1115,33294,32031,대전교통공사_역별 수송실적_20161231.csv,2016-12-01,False,65325,3.4065186076330134,0.04288098993827649,65006.333333333336,63371.833333333336,False,일반 구간
2017,갑천,1,1115,29792,28703,대전교통공사_역별 수송실적_20171231.csv,2017-01-01,False,58495,-10.455415231534637,-5.128371474447347,62331.0,63108.333333333336,False,일반 구간
2017,갑천,2,1115,29878,28903,대전교통공사_역별 수송실적_20171231.csv,2017-02-01,False,58781,0.4889306778357083,2.913318276520127,60867.0,63247.0,False,일반 구간
